Firm Name,Year End,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)",Gross claims incurred (£m),Gross combined ratio,Gross expense ratio,NWP (£m) ,"Net BEL (inc. TPs as a whole, pre-TMTP) (£m)",Net combined ratio,Net expense ratio,Pure gross claims ratio,Pure net claims ratio,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m)
Firm 175,2018,12.926003483518196,154.66154698590802,117.64827004275612,0.2258914350984853,0.0108010169135037,,,53.49233372553487,,,,,,6.638162443952866,1.7862162496610885,5029.35770070873,2411.606583202859
Firm 176,2016,,,,,,,,,,,,,,,,,
Firm 176,2017,,,,,,,,,,,,,,,,,
Firm 176,2018,,,,,,,,,,,,,,,,,
Firm 176,2019,,,,,,,,,,,,,,,,,
Firm 176,2020,,,,,,,,,,,,,,,,,
Firm 177,2016,,,,58.83583419347484,78.25466500558163,2.2154192823393517,1.0640330326668883,,93.31397400796358,0.5685468203840243,0.3160778451574211,0.3114686300784393,0.5839340130485519,,,,
Firm 177,2017,20.705697524119724,26.55398342923029,0.1109586598300318,126.37515183727722,4.534959053432464,0.8833165106878584,0.8991786612434803,0.0887445322504387,51.84365496387179,0.586234256049584,0.4829268628431688,0.1293091700984923,0.3546168382727088,2.8594087961201566,9.09173195605044,11.834532174447894,0.2797777603765315
Firm 177,2019,19.7429346595918,41.930673563144985,0.1247272859397022,66.2175278034803,32.80977946512775,0.0056157691778298,1.16163509781907,0.1094067086611374,7.569658150301654,1.7283826777220124,1.032775073861115,0.4223038419161153,0.3512466266941465,1.0882089535658248,1.5781711607633406,1.4913883840662612,0.2999065487355284
Firm 177,2020,45.27169945197115,50.60563054591344,0.2648949845738432,10.29314074484806,3.155557311180634,1.196603883160599,0.5113206754762113,0.1313824129778529,39.3727595637151,0.5084765360613505,0.8710007799249201,1.1145523970052047,1.300822321285728,2.187591717214325,12.230792230373147,34.7486827416143,0.628563948297827
Firm 178,2016,8.819675458910782,6.6520838217530445,27.27261261502673,,,,,16.629827253617883,,,,,,10.889022375144428,1.9660112051740093,20.34816006084174,12.273260570838982
Firm 178,2017,6.969964159499578,16.770477952902066,26.33613348748237,,,,,13.045505562333068,,,,,,6.618072135723655,1.0682364230073913,24.70090329666668,3.6201182836632935
Firm 178,2018,18.03638160471665,10.047199815256429,11.133968530284028,,,,,14.61681765301869,,,,,,7.8995919148535005,3.451123328257643,28.15950257311569,2.85139782967954
Firm 178,2019,0.0366267623391065,12.398433186766455,46.28652472499852,,,,,24.903769662617663,,,,,,8.625067093382853,1.0782105388899443,30.98145155438969,8.376071178884983
Firm 179,2019,,,,,,,,,,,,,,,,,
Firm 179,2020,,,,,,,,,,,,,,,,,
Firm 18,2016,7.007525684826066,3.2664750553948845,,223.35552429715548,8.253866368683333,0.1321240161934521,0.0660515225922608,,787.2243586735186,1.2318107403130787,0.0632960426188335,0.3042899958023977,0.0226935514910074,0.3732730395677914,10.364294173276631,3.186335199694187,0.1705836845328099
Firm 18,2018,0.0435167373812437,10.33371527180858,,1451.8783033123495,673.3621094234682,1.2825631391896553,0.2919159100525993,,215.6163160080729,0.7773193704578578,0.0372757689096705,0.0070966502610502,0.2772695838093619,0.4839816603534573,14.841306333027918,4.5087571791733305,0.1722049522367139
Firm 18,2020,,,,731.3390359718354,12.676852952206,0.096483062631679,0.2699483307183886,,883.2055037886543,0.841984269421432,0.4281470574538307,0.7795679474374144,0.3581234662952904,,,,
Firm 180,2016,64.90574422381478,8.08080274843498,24.202315414030195,45.65521668095651,61.19531570847279,1.4203707961535033,0.3463274450671053,4.509532288590116,33.047452343246974,2.3882779390311475,0.0276209089571376,0.7766973555581527,1.0523870487740372,41.13925542221586,3.644197665255529,233.5624854375164,18.91601183055077
Firm 180,2017,145.68544568292657,166.78783744464147,6.312151155606391,45.995759292601534,161.03628101169295,1.15539834915926,0.8286394651884359,12.413173664334924,26.62956923441955,0.4949409095282695,0.5401619185511478,0.8552200176120704,0.0810431834667095,5.637803446723007,4.09812498679164,59.23014620705297,6.083055177970615
Firm 180,2018,48.34594216094296,74.48189317799851,3.6830244111627737,45.27353357289383,103.51322736985504,0.7772721846480388,0.1002583520993975,8.956253627575325,186.79062337091844,0.9477470248598614,0.2542169521688933,0.1535595603355717,1.6937152579774744,16.989065603672373,2.856440046667146,121.4855812851826,33.45518468021095
Firm 180,2019,120.06943467524354,141.3664678206808,2.5414032579828256,202.25531528911964,29.995102387598124,2.0851481987142075,0.0092985176488049,1.8000792257970624,195.1507122651215,0.1183427498888435,0.4921881830183768,0.1935641791811952,0.7622687907213588,30.91702164764883,3.3458483669039127,85.38517824134527,45.59750717759708
Firm 180,2020,151.5279830574909,102.9872623776848,6.07082954368828,117.99827426159212,1.3709662636705109,0.8119264195151683,0.1577690770918347,3.181934907019972,65.73338818856134,0.1603029882461203,0.1703586066283261,0.2407267990440532,0.022833182177429,41.90811524830436,5.04513488381991,46.11084726463884,2.187929030752307
Firm 181,2016,277.5625476914134,50.7873820565694,184.29452578697823,,,,,127.0517311241481,,,,,,140.86654540239007,0.5946158769491048,49.755591766371154,225.76700898093944
Firm 181,2017,140.11059469586797,49.41958314958784,166.79205720916872,,,,,143.28723896736912,,,,,,103.55899998448724,0.2914671779362015,1552.6871002403295,38.64741975016445
Firm 181,2018,221.1976874137549,163.37800825534387,542.4808595212578,,,,,146.21594898601072,,,,,,106.99861415734404,1.003201550033774,2149.0519377373034,246.7482338895734
Firm 181,2019,198.0082705379066,183.09855935225397,373.140559872269,,,,,25.876939054751663,,,,,,164.00171618323498,1.9000908980792963,241.14764001713712,275.0512103186884
Firm 181,2020,,,,,,,,,,,,,,,,,
Firm 182,2016,938.4724154116686,868.0085428926488,386.3448699071293,,,,,507.0339479650777,,,,,,529.9746332913633,1.6705531011110577,5281.030939854165,54.26900342671941
Firm 182,2017,862.5672694873164,872.7593630039369,839.4067752211913,,,,,456.2810785078598,,,,,,68.68763857709567,2.294176701518744,1846.123427450848,892.3141628789381
Firm 182,2018,306.71428250044465,864.1621745290968,529.523199037157,,,,,471.282973505661,,,,,,553.0105102516533,1.423816446783298,949.2393500625008,122.27100316653522
Firm 182,2019,363.5859721567704,44.26688245807727,281.79110811962147,,,,,442.3273749369707,,,,,,484.1421155005585,0.5349793718359094,2170.2780129631656,4087.785639519757
Firm 182,2020,1011.0715720829454,441.6365046371248,582.0602895292034,,,,,172.22714980593005,,,,,,207.47159654727423,2.891341357329906,922.578062145423,4729.228328273944
Firm 183,2016,-92.28577957038566,-14.571578645212169,0.0024305425560403,326.818467953666,18.312250788516437,0.9317740091613992,0.5669672796475889,0.0003742035898184,217.35803494226508,0.9296072102142126,0.5823143722909044,0.7735012763233275,0.7928746465316782,47.25721981179976,-3.4882108337284268,0.1461616258620283,37.46189747693265
Firm 183,2017,-48.716626620329706,-90.5027016436999,0.0032926075687181,271.02572620794854,111.12919112839268,0.9806951642654544,0.4043563841770651,0.0037651214741306,26.87804963249805,1.886278593801266,0.1709004487509523,0.5200481716953316,0.7210868247420703,31.032637066313708,-0.0999895253857354,,90.39278885343454
Firm 183,2018,92.49680807353838,59.76114540028765,0.0017631527214245,469.2309558842797,355.94837123103963,1.914817080902638,0.3748244393537752,0.0053563771686997,468.12063830872233,3.2008460333804165,0.1730784455619514,0.3108861354200055,1.6002087889385934,30.2028106879039,0.8302043702895375,173.7142445753509,27.945605085105395
Firm 183,2019,19.16800610614932,36.79189732013078,0.0038952713190841,51.507341105523125,341.29743022225875,0.6487611524422471,0.3551589592422778,0.0072462699222125,116.6842184343585,0.4471585554928672,0.0646383937644512,0.9013872378507158,0.7726103076720416,81.84803110304698,0.4994310962822121,73.44428041773122,67.6811723266295
Firm 183,2020,90.23569606052438,84.46253304107114,0.0014248589867887,489.3696529442024,163.41775194993667,2.012077529615037,0.3668587602159779,0.0024534261659625,106.77118049442974,0.4981860309256875,0.2789814087317582,0.7254540557497928,0.3674821561071045,72.56743855338388,1.0044419688991992,31.745805307379197,14.177915097663645
Firm 184,2016,565.6577247091391,242.02806646100063,,,,,,,,,,,,98.65360925595232,1.5165257896276774,1969.603732098216,316.7379414134731
Firm 184,2017,522.4512579383436,119.80626031018669,213.51945405215,,,,,69.11668239739197,,,,,,290.4570953413722,0.0187549351408855,963.2718024847454,911.448343444819
Firm 184,2018,361.11700389979313,138.80583283118628,210.31726081076744,,,,,29.643372287240336,,,,,,118.952185142866,1.6100415021277874,1608.8998841487664,315.5062320434206
Firm 184,2019,97.49838917147534,282.1078332463974,130.16306807364467,,,,,35.960668038572145,,,,,,206.51260412281428,3.484320555661953,1320.999434019773,1174.101133192759
Firm 184,2020,571.0419978424275,30.744187451088397,114.1063806897067,,,,,9.604283310498118,,,,,,44.814626194708126,1.761609048041775,1819.8320170983109,168.36566772481527
Firm 185,2016,,,,295.1324814806843,165.67465261166728,0.1823653112409943,0.1212977986626733,,174.83035951912782,1.100062667018659,0.1320837468258199,0.1940693123341761,0.7271620967009205,,,,
Firm 185,2017,5.201785962580692,0.0142239855091335,,412.8758438303535,342.47620809984056,1.670903726537172,0.0065030312371365,,183.7896265225412,2.4367864901947422,0.4808515828718887,2.050655040181156,0.7187360562333505,0.6795929095645912,5.525278356886955,0.1158704520787974,15.757884218858791
Firm 185,2018,4.658566493703122,7.436669893514698,0.0146037551237152,644.8422917505551,222.65907109506372,0.567525173019438,0.5833318027962694,1.2556968798862608e-08,192.57126522652865,0.9599980701995816,0.5927238409523231,0.9803640152880894,1.10360907736318,2.5165887694332105,3.881184278842208,4.170998447565943,17.293382096581432
Firm 185,2019,1.0295601782124555,7.238033382741608,0.0055088566855213,604.2611288882151,234.069507736287,1.8020646623899457,0.5545391108363044,,226.16358991400944,0.9800066555690952,0.2732607735087225,1.4217054591772256,0.0426894311735652,3.3981202687700383,4.14573912592658,2.5235935528251106,12.307729382468873
Firm 185,2020,4.243528566002227,3.7205073956927146,0.0063621117921949,619.178974569387,36.3744146041083,0.09124239557177,0.2255184421397627,0.0010425489592789,140.1815757705312,1.365777184896423,0.5537391742694668,0.7186227055652549,0.6641324873050748,0.0551525251749439,2.453455254814786,16.998857704083353,8.234417874922784
Firm 186,2016,149.5787649145452,143.90306716608293,0.0278311645719854,162.51518257500803,234.67829324360088,0.7940506850802233,0.1866052982406989,,340.57971678904335,1.840276963329224,0.6112557205361214,1.124562161661892,0.6363370718201701,2.418907070539538,5.555983258946466,331.80224546041774,762.4951427486712
Firm 186,2020,28.8686722908742,46.97224163098531,0.0393307751063803,680.2388731604095,305.42864383134435,1.7141270183336836,0.3549985862919881,,641.4660667713342,0.1943665677859083,0.3699831730905731,1.2114688027393825,0.3270448703066891,9.81415961135884,10.573028795369524,159.76272551821936,384.09349105619583
Firm 187,2016,56.008409733476334,23.657048100302774,44.582676491463765,646.9632609163648,433.6941541831527,0.7861969670825064,0.0260720026208718,-27.8413209744309,286.4581289507066,0.4423468403324466,0.2931961864525101,1.5246276030495116,1.0093927461259946,32.07437702127803,1.1411940297031604,110.8065744549768,187.8233162520252
Firm 187,2017,43.77627557625643,49.59731386297924,49.07254295413617,159.05796101917406,313.84509943207064,0.0596755681337853,0.1415778407350209,6.393414996883445,101.69675066232205,1.3234625283276136,0.0286817426792135,0.4226106910821498,0.7734300643853133,8.516902933131423,1.9049084374025769,114.25846838116252,137.92047862765978
Firm 187,2018,75.64338095549552,17.701075383166252,8.310244641227237,352.7356167022354,81.50390570025182,0.4056965155538375,0.6046692724196071,1.1959014032519233,339.64706415220115,1.3899242410095705,0.8686925110411455,0.7532366307672668,0.8018578735579919,4.2365051645255045,5.0109410913238746,234.6130126017357,110.22206330318603
Firm 187,2019,,,,,,,,,,,,,,,,,
Firm 187,2020,,,,,,,,,,,,,,,,,
Firm 189,2016,24.328686512491885,36.44372305611103,,744.9895559788367,40.48402987412413,0.0170303879842357,0.5574438215620408,,361.9887617015341,0.5561983556537908,0.0284684160707073,0.1853018697162306,0.7726292471028827,13.527793219795663,1.9781830787664945,2978.6822799543293,3427.6661983676213
Firm 189,2017,20.507814562750276,4.499747468205106,427.9399359132422,847.781501562657,55.35496114774346,0.4607639710257942,0.6108356548740531,521.806783807055,28.41326933199908,0.6761401504436885,0.44821649313954,0.1603666594886608,0.7584693290956469,16.53756508113086,3.7788515542469217,6246.0955771274685,3336.116503093561
Firm 189,2018,2.640462569989332,35.04790784318537,7.68652251430928,796.5463497197336,301.4542613126818,1.1030682897970223,0.2658527513813795,58.81097316684966,45.175367934230025,1.6488449125951956,0.0479241262316998,0.7981064887885851,0.2567015945571906,5.277169022068123,2.9545701245137894,5847.157280512385,1704.625914057916
Firm 189,2019,15.61298213185308,1.2111882739852733,389.2644573755901,673.6495393376975,486.03493630828655,1.76691300217681,0.2573346241288518,537.2180321362302,441.83643402916925,0.1034479368444637,0.0042096803992276,0.0224909930050704,1.8773671086392016,11.786423389605208,1.3339142080331383,4166.677283687551,1719.6489763574953
Firm 189,2020,13.057884848815492,9.811292770115909,257.75162863936646,1251.5875028886617,336.8514372094377,0.6083220641063225,0.4995732031166836,172.4604692023083,173.9229616840143,1.6989163168474106,0.3538718900379678,0.3796707877037387,0.1282748710179188,15.199225598778993,1.4699047251086776,3961.830614359172,1985.3539445480928
Firm 19,2016,,,,80.0198125772438,140.84366182135537,1.5144753670021245,0.709526494672207,,163.12883070415802,0.3078073644773746,0.6781214365846933,0.4430171108372252,0.0412408593196223,,,,
Firm 19,2017,,,,318.2092565033898,422.6204114933445,0.5430549557656743,0.5659203517222194,,356.9860626502811,1.4482506233548913,0.4040496432683515,0.7669045575732653,0.0893599896592091,,,,
Firm 19,2018,3.9071565602021647,1.6366920036264814,,100.67669268804632,45.3856099752272,1.321923903297114,0.572008218239269,,797.4431974682163,1.6625457912178392,0.371145936821346,0.6619959893750348,0.026297335371884,0.8904795092327299,6.55943230787002,6.253625810978977,0.0278214600837796
Firm 190,2016,20.55234789984812,7.744154219586592,,99.7070955133754,-9.268929336787652,-0.012349069354443,-0.0343571324587754,,248.1066512303746,-0.373239005659652,-0.1304071090448447,-0.2742918003346496,-0.0515565345739012,0.9364742539579264,2.4606175488009336,13.4968358862494,41.02596265787368
Firm 190,2017,25.34022574498588,2.073022990222555,,57.853759818354334,-0.0584218617293737,-0.3144720470906553,-1.0341563816928323,,239.7978968397355,-0.6241510659677739,-0.0992310829651788,-0.0105972215127662,-0.0200758929838065,2.32110957253106,11.01526594250303,90.01053996995634,55.135812431317646
Firm 190,2019,23.86117293074991,17.350439008716577,,83.18736728935227,124.57733962601472,0.046916737699595,0.1864099959161849,,7.756201890417285,1.9296062681408788,0.1668619901912199,1.5274001515177351,3.641525368300267,0.7863050400711524,11.598965029272366,47.60821723416038,30.11892101311669
Firm 190,2020,6.672387319913518,21.01513272297523,,227.74889590928345,,0.4316917079399135,0.4056060880129975,,113.80154578990356,0.2118318324436451,0.1757600692777564,,,1.053682368804824,0.274320220209648,34.04598798071002,30.592114111879887
Firm 191,2017,0.4616875718217036,26.03925444751614,1.4905684816409164,,,,,,,,,,,4.459442170678305,0.6650406598706105,156.4251669865285,38.44497897931052
Firm 191,2018,10.771816068519772,17.816971941457997,0.7224980640599384,,,,,,,,,,,1.37781821669859,10.892555803478482,8.929298264731859,83.41129823380048
Firm 191,2019,,,,,,,,,,,,,,,,,
Firm 191,2020,,,,,,,,,,,,,,,,,
Firm 192,2016,9.12621460883152,87.59939248511917,5.222875304634745,,,,,0.3332205060377899,,,,,,36.27015273892384,4.122475010310323,29.662334222159156,-53.6785660426829
Firm 192,2017,252.9821361981544,47.92614385569966,61.35300140607031,,,,,8.117924417875537,,,,,,47.86311303301466,0.5153776685211154,-96.9779585158858,-253.3334795879216
Firm 192,2018,173.89389670038702,212.4360432789113,36.59453438635767,-0.6943634140308638,13.516172227765011,0.4730487290322676,0.3713559332628122,27.96644101579426,-0.8589409179037432,1.6691263706599635,0.2579684712743775,0.94228261075041,0.1004638416924459,51.44521884239423,3.534396106999548,-207.35623759415532,-655.5534731801357
Firm 192,2019,189.98481803203825,383.4720632066393,41.61900305296792,7.720253883082995,18.61723847735884,1.1030148963356678,0.5210824803942921,22.561483499800755,11.035162096828216,0.5956667953322502,0.4064114702129001,0.066570919485232,0.7348338584671124,276.92775086813015,0.8492386455278631,-21.74613258520996,-198.6148095720815
Firm 192,2020,404.5576797100113,358.2228561074811,314.4207609495772,7.37262068533664,85.07356637470623,0.9059425824642008,0.0007812165904142,412.9508021248415,13.819812409992055,1.155669240923161,0.4135134515005162,0.0207001890212005,1.060308610372614,364.1131586118791,3.789008303767269,168.05558458508938,-443.6010110692094
Firm 193,2016,146.79958814131288,54.036576606737015,92.50419134301988,217.06832573150865,33.50426222865352,1.0710154435388843,0.000210887180398,237.43769137813356,10.97120085100052,3.0384185151713243,2.732707773694478,0.7572270533943913,0.1830607933614269,105.85048875480506,2.728589418388217,127.4430754864691,25.17624412753408
Firm 193,2017,112.7297590263748,75.84991898688544,180.49778814975517,85.75227471364983,20.903313492788968,0.6017790317892318,0.0685388855715039,130.5605449040269,0.2258115294695359,0.31365191611909,0.2088113335500782,0.4515461418051673,0.3822214517095348,92.21294242298852,1.1729069061699402,116.51502834305278,60.199003805899785
Firm 193,2018,142.57817499448987,72.03093079423,379.3362432146064,62.65216972046739,59.3361058059792,0.3933132809102416,0.0042952134738735,50.55407306747526,-0.0769436792420805,1.336481515778454,-0.0411170330965112,1.0867897799130877,1.617940899648853,80.50896037907387,0.1279427440530986,184.39049143087533,48.44889623470949
Firm 193,2019,139.99069623373725,31.761227590592835,558.3170124276164,170.84895611995077,72.17500579072149,0.3148014347980438,0.071977255786262,256.5731885369015,7.807751839456099,0.2236201757752598,0.2254978661151702,0.3025898265452433,0.5989385807003331,58.14208180657974,2.4300524796242144,118.51619315145346,59.97490427077824
Firm 193,2020,,,,119.99477813098515,1.5542703394252773,0.8717554056256421,0.169796030202143,,7.861676034405266,0.7360047974993933,0.2500486931871029,0.4726936209715812,0.3105533744120758,,,,
Firm 194,2016,40.08525282088188,27.91104441455598,27.97720942970432,197.91606496133716,40.20324398247936,1.2759813022770652,0.1022232309947419,7.340631565928491,58.14490278735661,1.015109124661821,0.4071051674853285,0.2935631394116668,0.4230468589605999,7.344519849334684,0.9346589276007128,102.25285552234932,24.80837573609536
Firm 194,2017,57.85961874226347,18.08012548833812,5.702036458989288,227.30917388057784,87.072141812888,0.834260491353487,0.3590428920708743,3.991741763529903,8.742068009506493,0.9526690291040866,0.723314863008801,1.180153675021471,0.0971821344861366,28.497984352075456,1.1058996697171335,97.96752553972344,45.98070498675612
Firm 194,2018,42.2020949357748,45.38611521372288,18.85304902378009,151.30607679687452,82.89835864270994,0.6410488774251011,0.6990497157263014,2.0639762546087312,61.74044217894296,1.3535883379240363,0.6457756021395666,0.181133602407417,0.5213644626738493,10.71532479681104,1.0853874875227627,22.601213277412604,46.51519588391363
Firm 194,2019,10.126959477919044,33.11972167774788,10.994376476421806,143.0379043266527,102.01335201882048,0.6739011482946012,0.7128299830852456,23.29479892821967,28.830143981457475,0.8212138406404197,0.3595895390237105,0.5155954918653998,0.5156621420909585,5.4212749278844825,1.662647515389932,3.621230088046096,26.78409313487137
Firm 194,2020,4.59822270873933,19.79511416118272,22.14263916997452,381.6934178430079,207.33440623045664,0.360478210315153,0.5708162680418437,19.382983454297445,189.98974914982787,0.3823088304201223,0.3608231046717232,0.3529840832951457,0.3538850674563405,23.37515490078092,0.9331313244929036,76.15547201038221,11.307213825128326
Firm 195,2016,43.32391269658001,22.516675424948986,31.006692783643462,,,,,52.40612179932279,,,,,,24.27963235611299,1.2651007299197776,13.408729227606225,3.416413321370241
Firm 195,2017,17.283531480616357,40.11636329978399,19.281845102299936,,,,,69.16930042940857,,,,,,6.198806525847834,3.3951605283768136,17.10135647597137,9.633446754679792
Firm 195,2018,34.82388397166664,38.13888753870663,1.2641279672923242,,,,,34.45534687917855,,,,,,24.671557631711387,2.590732138591973,39.54236938741898,7.162300461385788
Firm 195,2019,29.834876798210548,48.432166158567966,46.53886713052429,,,,,70.19596821924274,,,,,,17.28916685403994,1.4015008331994183,17.506217267469136,7.485351504459766
Firm 195,2020,16.67383621446304,37.74868203544532,77.3418504955311,,,,,2.99338829613808,,,,,,5.937843501835081,0.0475290011076291,26.816493815459637,5.839146049016756
Firm 196,2016,28.77921157840442,22.06281942461977,,465.6287582078206,275.3672523104722,1.0861834144047688,0.0629117162782305,,583.5535133239053,0.5639219505326399,0.0909652958527631,0.9422062840303528,1.0925767396407071,4.135073156268913,4.101642115667144,7.405306072034392,45.54584447649856
Firm 196,2017,0.3538923506212302,54.71774397907898,23.68928212202408,484.9586278171198,82.81256898847508,1.8769498218586416,0.1868027810433194,3.5182297361274326,470.610788800083,1.5507585369252934,0.045590600261152,1.1030101914746455,1.064631675271681,11.937600104368617,4.683466861165411,96.80647027847137,94.79136682440311
Firm 196,2018,6.328159475600168,53.08130256339904,54.30665043298783,467.7581565128938,139.90425829535644,0.7634555451501522,0.5142329295967357,8.91677277959947,112.88693006901326,0.4315925796109349,0.6229632242864211,0.9067862425296328,0.1164585127471026,10.816328396512466,6.579712949257313,65.9363161328969,143.7708718192135
Firm 196,2019,67.72456800771232,47.00010056920664,19.57427512915454,680.6843235391342,7.158890188326018,1.5786971325041648,0.4195424975793091,6.83685520510904,829.6586862793939,0.484782399714744,0.0793367777400308,0.1578351482139045,0.7197653920489951,10.927554837634313,4.74930572499021,51.19838896678202,141.55971876650875
Firm 196,2020,45.47056354853761,28.137696454980176,27.42301147721119,424.4458860308228,194.8758437367873,1.0009984278897217,0.5273181105143164,6.658811280739663,614.240330419369,0.5514624823171768,0.0340341347244859,0.6722076268262482,1.5106802255146623,9.527186181267142,5.771344237436784,31.915228867615838,28.135611451134498
Firm 197,2016,,,,15.3209486666848,57.90189009442503,0.1881445469824485,0.1914043793406344,,23.889892555255013,0.3805086188180209,0.0726979529541262,1.486924328950721,1.3108149879667146,,,,
Firm 197,2017,,,,17.82862583556383,10.773379986556824,1.1828875464915616,0.0562759689828299,,13.931486666957658,1.7954356903699478,0.0688081997934213,0.5526303637392356,1.1673839721838868,,,,
Firm 197,2018,,,,18.361827964356248,15.068927682205793,0.367700667003266,0.0420342546737164,,10.774187408814528,0.3386059713584413,0.4584154696689967,0.275334579017898,0.1502504843116447,,,,
Firm 197,2019,235.20057671771983,357.72357762403044,113.88623992306032,3.1412725071217604,13.005059876041628,1.2997360622661749,0.4509199521859628,7.861367517103779,0.6937247641374013,1.215112774677136,0.4345701370099484,0.2827579786167994,1.024064364644916,39.17434854496918,8.694129535208011,71.65782192373027,-0.2481902298995505
Firm 197,2020,480.2016943797363,796.3209043332236,975.4577316790854,1.594088545733274,5.619482408870051,0.8770258556828882,0.7800288184055133,60.44500656035533,5.374984096554412,1.4887312846769098,0.2587774787913193,0.4299855024841945,0.1424805409305969,57.642734546344826,3.2412871936243057,1525.6637007328654,71.29159059725131
Firm 198,2016,,,,989.8911217282588,251.91570748240727,1.81342867182324,0.6073661663450235,,68.53533888111339,0.6657906470686259,0.6393956129449576,1.176966872978841,0.4456758188533181,,,,
Firm 198,2017,,,,1109.3913223814138,6.722861797390983,1.050567752114528,0.7609857621915063,,597.245041163654,0.5069612935430002,0.1456899235061902,0.5003906676858902,0.1193611150528978,,,,
Firm 198,2018,,,,113.41940571082624,207.70117886573067,1.3076511565751137,0.4448797710126657,,975.516881962306,0.9585017956514864,0.3034177199028283,0.3030255450902256,1.0678372441378503,,,,
Firm 198,2019,,,,1312.0444189591258,28.14472551102545,1.1782436880663756,0.1208341562626977,,1141.9629778065312,1.0104567218507932,0.245952071663192,0.9701051261562076,0.7291064775722172,,,,
Firm 198,2020,,,,655.9794246478484,340.2987856469687,1.9064965440932264,0.3298210645963192,,1030.8621874109376,1.1854190357737242,0.4285290523579922,1.198484976147052,0.6088497280520302,,,,
Firm 2,2016,33.896967279720315,8.75526056314321,41.79437477136951,221.32767985853053,44.46786547748218,1.7509462837935603,0.3911788022958701,9.244369313189408,45.4596894089154,1.27629616951419,0.8436718607451861,0.1783415490638392,0.1598646893284974,16.459756092235345,5.648647051862941,78.77652420656602,7.970519420983104
Firm 2,2017,20.945314205790133,48.42518894491121,6.185296467199545,59.47469092733211,29.489599041384796,1.3215230065919024,0.6859407248997416,0.0987707483018314,239.07267234663627,2.1760708684317653,0.7384046941849708,0.0347498212217483,0.2299988569537299,15.009073135423128,3.683320997264215,23.312487989588096,12.796789206823163
Firm 2,2018,78.471171932501,0.0708234899401963,11.578801427359757,266.1184138397505,34.100482155607686,1.545324743992064,1.4332837556328637,40.812426476455855,244.2678845643909,0.6873162160528358,1.370775850201961,0.2434912297053805,0.0883718919466965,14.227214158173773,10.23950738231817,56.3423264846408,11.332856746509592
Firm 2,2019,47.73067478997116,43.36837999431913,3.891800631616199,,,,,35.643070866752666,,,,,,15.037066091884425,5.792779750962441,98.817107099488,6.730189731030726
Firm 2,2020,28.78416158315556,12.456319039280284,16.723242209535766,,,,,13.626145148362587,,,,,,1.591638361303183,3.170682186031716,2.665740836919076,16.173862006192543
Firm 20,2016,8.031836646592879,14.898308101875212,0.0062429131903802,,,,,0.0008169512619736,,,,,,1.4100472834863675,0.9601377714064796,33.69017643099686,31.486712105227376
Firm 20,2017,8.856086469050611,10.246968091407307,0.0962640395245127,,,,,0.013638153771656,,,,,,0.1628560417137781,2.805415240919188,16.03935336221338,12.934613685391582
Firm 20,2018,3.599669058549808,7.677960509992987,,,,,,,,,,,,3.1942853584751334,8.44880269254599,1.0271600835875594,16.050586722445242
Firm 20,2019,0.5388335729162907,11.466920152613389,,,,,,,,,,,,0.7607067526226629,3.777232476022582,47.705084373043,19.08363952253416
Firm 20,2020,5.802848186204092,16.98613146723303,,,,,,,,,,,,1.2254570291080744,8.131926333276175,29.189538872535103,1.506443638698795
Firm 200,2019,5.770826732631451,2.687760189749339,14.378210537122795,,,,,0.8730597530541563,,,,,,6.02917680462436,1.140847101185981,4.251732898962795,0.5423047923451134
Firm 200,2020,5.939326103979263,7.806062822846902,5.646167091878162,,,,,0.9530840310799098,,,,,,5.354000821706621,0.5211735557328842,8.180968845981202,12.52276149488488
Firm 201,2016,15.92293108228108,8.740680443125395,9.373299176652512,288.51912996035634,158.68897575582702,0.6161004513095886,0.2587101976722056,5.035830252184182,99.19622742602157,0.1350170315413328,1.0776331062778783,0.5107492082133178,1.2659903657548714,1.822004159576823,4.151812313626487,7.68942018237736,13.193664109086884
Firm 201,2018,0.3845020331440164,16.32922475628553,9.200490762999191,,,,,2.5656443156955047,,,,,,6.674297459543025,5.201420838931717,33.92288716954635,25.498299622794136
Firm 201,2019,21.845449792003738,25.18276479094692,7.154373518774133,,,,,7.951021581514089,,,,,,9.180328730508418,6.05097850684562,14.971109030383689,2.7315007254635084
Firm 201,2020,7.489382930500106,15.001362999021971,0.619032472828787,,,,,10.990473722773658,,,,,,0.5482614838508033,3.1386008282945017,18.215117289143816,10.33730297192737
Firm 202,2016,7.658168073709941,1.1163916088309882,5.237200368258679,-19.62948107439213,60.26750149160565,1.6740926008671049,0.5606178978068375,39.3652030841908,4.53571307299372,0.0882760081943314,0.6586359538935144,0.891002165952939,0.9278813883016568,3.582354965399712,2.4182180247659373,1.988400636840135,
Firm 202,2017,0.8223926816047813,4.832224784494048,,11.531802375970283,145.3118571862409,0.9420659196080262,0.2238633354104986,,6.014086529067711,1.2692345788942625,0.4469929502964314,1.473216209905579,1.6325972271290434,5.72044536973329,1.5530324687558257,2.28463542433538,
Firm 202,2018,,,,24.995657751798632,238.47281886699577,0.7010524614158298,0.041682219608704,,115.8599267051416,1.6378292242734875,0.4421477758192568,0.3950652097041675,1.2611022450299387,,,,
