Firm Name,Year End,"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)",Gross claims incurred (£m),Gross combined ratio,Gross expense ratio,"Net BEL (inc. TPs as a whole, pre-TMTP) (£m)",Net combined ratio,Net expense ratio,Pure gross claims ratio,Pure net claims ratio
Firm 196,2016,465.6287582078206,275.3672523104722,1.0861834144047688,0.06291171627823053,583.5535133239053,0.5639219505326399,0.09096529585276315,0.9422062840303527,1.0925767396407071
Firm 196,2017,484.9586278171198,82.81256898847508,1.8769498218586416,0.1868027810433194,470.610788800083,1.5507585369252934,0.045590600261152005,1.1030101914746457,1.0646316752716807
Firm 196,2018,467.7581565128938,139.90425829535644,0.7634555451501522,0.5142329295967357,112.88693006901326,0.43159257961093495,0.6229632242864211,0.9067862425296328,0.11645851274710267
Firm 196,2019,680.6843235391342,7.158890188326018,1.5786971325041648,0.41954249757930917,829.6586862793939,0.484782399714744,0.07933677774003084,0.15783514821390454,0.7197653920489951
Firm 196,2020,424.4458860308228,194.87584373678726,1.0009984278897217,0.5273181105143164,614.240330419369,0.5514624823171768,0.034034134724485916,0.6722076268262482,1.5106802255146623
Firm 197,2016,15.3209486666848,57.90189009442503,0.18814454698244854,0.19140437934063448,23.889892555255013,0.3805086188180209,0.07269795295412622,1.486924328950721,1.3108149879667146
Firm 197,2017,17.82862583556383,10.773379986556824,1.1828875464915616,0.05627596898282996,13.931486666957658,1.7954356903699478,0.06880819979342133,0.5526303637392356,1.1673839721838868
Firm 197,2018,18.361827964356248,15.068927682205793,0.367700667003266,0.042034254673716465,10.774187408814527,0.3386059713584413,0.4584154696689967,0.275334579017898,0.15025048431164478
Firm 197,2019,3.1412725071217604,13.005059876041628,1.2997360622661747,0.45091995218596287,0.6937247641374013,1.215112774677136,0.43457013700994845,0.28275797861679947,1.024064364644916
Firm 197,2020,1.594088545733274,5.619482408870051,0.8770258556828882,0.7800288184055133,5.374984096554412,1.4887312846769098,0.2587774787913193,0.42998550248419454,0.1424805409305969
Firm 198,2016,989.8911217282588,251.91570748240727,1.8134286718232397,0.6073661663450235,68.53533888111339,0.6657906470686259,0.6393956129449576,1.176966872978841,0.4456758188533181
Firm 198,2017,1109.3913223814138,6.722861797390983,1.050567752114528,0.7609857621915063,597.245041163654,0.5069612935430002,0.14568992350619023,0.5003906676858902,0.11936111505289788
Firm 198,2018,113.41940571082623,207.70117886573067,1.3076511565751137,0.44487977101266574,975.5168819623061,0.9585017956514864,0.3034177199028283,0.3030255450902256,1.0678372441378505
Firm 198,2019,1312.0444189591258,28.14472551102545,1.1782436880663756,0.1208341562626977,1141.9629778065312,1.0104567218507932,0.245952071663192,0.9701051261562075,0.7291064775722172
Firm 198,2020,655.9794246478484,340.2987856469687,1.9064965440932262,0.3298210645963192,1030.8621874109376,1.1854190357737242,0.4285290523579922,1.198484976147052,0.6088497280520302
Firm 199,2016,44.581662792480564,-6.660151212091874,2.70287464627561,-34.077410783724254,0.0,0.0,0.0,0.7955151673109431,0.0
Firm 199,2017,52.21700896884511,-48.4619887698894,2.7241418448345907,-2.3558376166511663,0.0,0.0,0.0,12.416772350838452,0.0
Firm 199,2018,230.3594890136255,6.344825783362078,0.04575684374097191,0.06079404965918887,53.545391788916035,1.632456151488469,0.05584372092774188,0.10391829180962807,1.4820416709488633
Firm 199,2019,1052.631678280199,880.1494731346426,1.4434346619428355,0.08738544716834618,3.934928327086382,1.0557858346050133,0.04864955095945849,0.14378919752110333,0.9914027398599635
Firm 199,2020,960.3354830008076,244.5331908994192,0.9446900002506322,0.03547029001150121,477.5645098910526,0.6542167215497906,0.033056195004456085,0.3164343639847445,1.3346817479936806
Firm 2,2016,221.32767985853053,44.46786547748218,1.7509462837935605,0.3911788022958701,45.459689408915395,1.2762961695141901,0.8436718607451861,0.17834154906383928,0.15986468932849743
Firm 2,2017,59.47469092733211,29.489599041384793,1.3215230065919024,0.6859407248997416,239.07267234663627,2.1760708684317653,0.7384046941849708,0.034749821221748384,0.22999885695372996
Firm 2,2018,266.1184138397505,34.100482155607686,1.545324743992064,1.4332837556328637,244.2678845643909,0.6873162160528358,1.370775850201961,0.24349122970538056,0.08837189194669656
Firm 2,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 2,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 20,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 20,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 20,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 20,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 20,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 200,2016,1729.7635705801285,1497.3659973686713,0.12294523478682935,0.11706465855830275,1490.7555760668247,2.099227801443442,0.6315922734217881,0.8385105323495077,1.2144804510523324
Firm 200,2017,4858.7444977218365,2099.6472415733897,0.21695662720833384,0.03279559255094578,1767.273410327782,1.7277455409917883,0.35536134341347647,1.1007277994192308,0.7966963809017635
Firm 200,2018,5880.223403009617,109.130335487632,1.1028103274713015,0.2027812134722059,273.47919780006004,0.036596272246536374,0.0915109189117278,0.21391199683178516,0.573090346626648
Firm 200,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 200,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 201,2016,288.51912996035634,158.68897575582702,0.6161004513095886,0.2587101976722056,99.19622742602157,0.13501703154133288,1.0776331062778783,0.5107492082133178,1.2659903657548714
Firm 201,2017,6.7134893061892065,50.77106176019535,0.11575418617892153,1.151854037609409,15.838675190137591,9.40114156714692,8.214652278828778,1.0247800052176914,-0.019979098302135383
Firm 201,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 201,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 201,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 202,2016,-19.629481074392135,60.26750149160565,1.6740926008671049,0.5606178978068375,4.53571307299372,0.08827600819433148,0.6586359538935144,0.891002165952939,0.9278813883016569
Firm 202,2017,11.531802375970283,145.3118571862409,0.9420659196080262,0.2238633354104986,6.014086529067711,1.2692345788942625,0.4469929502964314,1.473216209905579,1.6325972271290434
Firm 202,2018,24.995657751798632,238.47281886699577,0.7010524614158298,0.04168221960870409,115.8599267051416,1.6378292242734875,0.44214777581925685,0.3950652097041675,1.2611022450299387
Firm 202,2019,103.34626105565995,29.75893154923148,1.0097186183255613,0.5990883824918373,208.43658041676923,1.0529449612355635,0.6885159620506701,0.16988181525062285,0.2310470211491785
Firm 202,2020,205.88543366625848,17.02581632847214,1.609791821092158,0.7166655998385897,13.234792087249971,1.5294142450349688,0.09298683239658445,0.09101895821067452,0.3715125474658906
Firm 203,2016,-167.81582372679063,21.090089988337258,0.9817415736700995,0.49980498627005876,-9.19914834564608,1.0841263344230996,0.6091161512094126,0.8775676721802732,0.6324090693360127
Firm 203,2017,-46.78237376958494,24.85144027450212,2.0695146219675804,0.6218222231465197,-0.6260987634955978,1.3534377949412104,0.043490930505010225,0.8274422148573791,0.30843852786150383
Firm 203,2018,5.840183916262448,57.89183331755602,0.6720730844185022,0.47209225732027965,6.143271351763681,0.6377961164004158,0.48189545612455686,0.8512852256556218,1.4069038749760931
Firm 203,2019,15.324136709363556,7.53002574241348,1.2674463481565017,0.1601917028406256,1.0451590846558205,1.2376657438267429,0.1669723943229238,0.21288387670693562,0.6891820095870067
Firm 203,2020,1.788945796394334,0.3582561036317512,1.4663348309569877,0.5420258581944923,9.446693643353775,3.6543134451101857,1.5166396472480368,0.024600286810909623,2.453294732627561
Firm 204,2016,72.1915935405121,9.176439007869345,0.5317083332065606,0.9367049527736219,7.214107247975597,1.8235989399368155,0.28883577411641803,1.0119439211876657,0.5205601428610085
Firm 204,2017,172.44180758031357,113.89850188991,0.9720723023003538,0.11977934515335052,1.4919512678436069,2.591892008283284,0.41340472438572234,0.500998346692596,1.5812428509259806
Firm 204,2018,209.82856659063765,28.759420065656805,0.5221581283467038,0.1694225921990729,186.01211426086562,0.044995468792237044,0.7082479302942455,0.8299395093006249,1.4720038435059744
Firm 204,2019,360.6191280300659,39.88719417466994,1.4434729301171265,0.5027892543290471,232.81339009070652,1.5073632468822469,0.3427858069780963,0.5001544720401799,0.7813405432319913
Firm 204,2020,150.9238316123644,72.00553877857396,0.5828032979056181,0.3559033216414176,11.178363545566853,0.18869412084181106,-1.8279299849005972,0.2822982662346409,2.2957520247638876
Firm 205,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 205,2017,743.1530697545227,183.42505278682367,1.527491877163781,0.4143098970469088,6.239879716002641,0.3790363181777198,0.0013097359346501286,1.0936691370703464,0.06478288387293635
Firm 205,2018,365.02803773747087,35.24081728281327,0.714301438177691,0.3052000243464551,-13.599121980585752,0.5992787406727994,0.9329395105005449,0.14166967599262717,-0.2904433262542627
Firm 205,2019,775.0860833443647,328.8207580991754,2.053929569766085,0.17130587233698988,-7.79685955223659,0.17970156111160732,-0.985353328278131,0.42453596456788323,0.6394237585139251
Firm 205,2020,446.042765795904,97.2133674321517,0.7454568839036702,0.352713510009679,-71.51818967916434,1.7054602488900046,-0.21267289875470502,1.5998224272575468,0.8340301871716234
Firm 206,2016,144.55377648228702,40.11518509241652,0.5379296363635504,0.017908874569490262,7.186134529365438,0.7642340868631928,0.3787888889326154,0.5944472956964298,0.18538965344253241
Firm 206,2017,25.88207004374617,93.9826652117172,2.1891543043779222,0.365327578626053,105.30549178361389,0.9821700554193378,0.4022274553011186,0.649020602918492,0.5208228962943012
Firm 206,2018,205.60892979589568,142.40099091493735,0.19662783105572085,0.09650995078923122,12.119086492666968,1.3877283553005155,0.37530891167272196,0.03635253497506771,0.45669606572539084
Firm 206,2019,34.22962707846571,45.66514301338249,1.1030961099605048,0.1026791815877396,75.79048503346061,0.9044346259828598,0.5065321181890784,0.9166519305800379,0.22383481547594578
Firm 206,2020,521.1713546604385,104.68055865322182,0.30882694609147365,0.4108502583608894,70.44772649145438,0.6114062028145535,0.3358601951586398,1.0292596793790112,1.1689328294173087
Firm 207,2016,0.2819568485035218,2.988754209552114,0.10421179203487119,0.32174713878973477,8.201456952303344,0.3997616127485003,0.63443808855559,0.043704454028919565,0.18484723172490036
Firm 207,2017,4.588240768933817,9.592641144836778,0.5950228369870443,0.7070296814214415,3.077885495839111,0.6992987386003837,0.16893036557007757,0.26222196680763254,0.3380473662886981
Firm 207,2018,3.7458986748182856,3.0000654072325075,0.39502855515350727,0.27036791466029225,5.9504421135208965,0.9559183197061634,0.08763322736197118,0.07308668439426919,0.1307288611805415
Firm 207,2019,5.704764477947398,5.146658089875644,0.5238249302672087,0.11038079760953273,0.6950546183333336,0.5076659676375197,0.47094689190060807,0.21245250198715165,0.30693356758284307
Firm 207,2020,3.0153421722926264,3.2435150532599826,0.9079850877344438,0.4103074617604395,1.4487109178924913,1.152180016678693,0.44068609245980334,0.5507877713971906,0.028726448643450808
Firm 208,2016,0.728277151053469,0.019718737676862254,0.0,0.0,0.3530252147425645,0.0,0.0,0.0,0.0
Firm 208,2017,0.05614140666625466,0.1990663922700931,0.0,0.0,0.2364053652011488,0.0,0.0,0.0,0.0
Firm 208,2018,0.8050937093353803,0.0664242754107285,0.0,0.0,0.2108852785818903,0.0,0.0,0.0,0.0
Firm 208,2019,1.2626519767282656,0.02872403275710618,0.0,0.0,0.5180636031991941,0.0,0.0,0.0,0.0
Firm 208,2020,2.3146477506775853,0.0013436135428785349,0.0,0.0,0.32052340573695165,0.0,0.0,0.0,0.0
Firm 209,2016,345.57843621308746,16.390641931646986,0.014056880105771323,0.35586882891750915,105.4488788128099,0.3937605723695284,0.788100455979244,0.18545328167786576,0.060567129999230834
Firm 209,2017,107.80750958815268,30.641374476525517,0.2750822222130761,0.22945321379967654,75.40577096727402,0.6525344452149708,0.4141614365563052,0.9597963825312626,0.7199390324998722
Firm 209,2018,124.52650870688211,26.862234862340163,0.03388724130580661,1.7404579736663293,41.409104225014154,0.11231633442657281,-2.767635509665349,1.8901487131802417,3.639339260341889
Firm 209,2019,123.91975476133761,2.230532568809306,0.5649854332536243,0.80191759208364,59.141101288693996,2.437706447964629,1.0026189105000494,1.514002913443788,0.13942645600646975
Firm 209,2020,81.76789265549053,-8.717744643641126,-0.2109428118251307,0.3793077392853132,36.55154153021983,-0.022669135509755665,0.4784264025207372,-1.0309240919917508,-0.5864054668633543
Firm 21,2016,-0.9095196015281266,1.5612155547108022,0.038587250667535225,0.6144824059695206,0.7875443932369008,0.4164151272456287,1.4327459943530447,1.0889969235639088,0.10407956737429817
Firm 21,2017,-7.651347235732007,3.0830692673175557,1.0407410356452607,0.0435247287377521,0.004441839391291242,0.2047136449465761,0.3813766715399794,0.512625512599976,0.3822698918910578
Firm 21,2018,-15.433770750933947,4.18311476262788,0.7555215361081171,0.49512578587517636,-0.858067124066125,0.5752477950622336,0.89043980035303,0.10432597878540764,0.44399795088807065
Firm 21,2019,-12.07106987456396,1.9906742408221398,0.608989532078705,0.21569948423984037,-4.727244298668378,0.07186399499598237,0.8513709106687101,0.306045006022683,0.053089410707164685
Firm 21,2020,-2.4598123959693132,8.520762680306902,3.0992081431782994,0.32509915013927876,-0.7708701184918274,0.9819224015758827,0.45680571017636534,0.2971079055773249,3.7578044589534763
Firm 210,2016,270.2586161364047,437.09053680380697,1.6072242852173495,0.6662339818574001,64.05755119992219,0.536818426340525,0.5693122344565302,0.8073973639352718,0.6707256636064342
Firm 210,2017,1903.0075312027225,15.461217553245183,1.5485050441897676,0.35761415352523407,733.4905179942193,1.2063933454917728,0.7394176778719805,1.2895659278509,0.33493907689548474
Firm 210,2018,354.9295992441082,86.49888006195002,1.759389405241916,0.38463329184965633,1230.0519177156855,0.7075278659383907,0.500429142566048,0.5126720326834227,1.1362758856592214
Firm 210,2019,850.5645262286281,652.9453093518852,0.28296842074191864,0.15792245385210438,119.5418231695772,0.13269736042073552,0.12676929222615707,0.3992137135709052,0.38664442026251944
Firm 210,2020,2159.644934292947,1024.0381507122881,0.9753009178389815,0.21640414201222152,190.453398394683,0.8305637702604026,0.5243579183100808,0.9448523132207325,1.3711972320629977
Firm 211,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 211,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 211,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 211,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 211,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 212,2016,71.29960026487674,9.590127174235214,1.2756144456199345,0.3501731393391779,23.594074988734725,1.5441944326575632,0.16581517761660236,0.45860874891070186,0.7624778409839423
Firm 212,2017,54.54901873306751,19.258925242503494,1.1890940581161198,0.19031313239668404,-0.40883136543908893,0.9412931682631869,-0.38698851831772546,0.8475883003773997,2.3644253872890806
Firm 212,2018,55.12443343791126,5.545749075029561,0.3428201109384559,0.20570687567299548,0.21923077578597772,0.0,0.0,0.17790571799254476,0.0
Firm 212,2019,11.97587215465058,-1.9633734699303196,-0.6221180291555344,0.46447314850511867,0.2857741854550339,0.0,0.0,-0.2310445789347043,0.0
Firm 212,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 213,2016,62.80564486977469,38.53415518695216,1.686704864660081,0.212627965724027,131.66982478262133,1.614468831371297,0.2162556463077977,1.0459556742916318,0.02922935528555469
Firm 213,2017,190.21432057346857,39.975763615600826,0.3519928755074733,0.04268656254091962,152.1162591193537,1.608723302691493,0.06659306864137765,0.02727861992813067,0.062375512688756664
Firm 213,2018,68.4800182006581,36.67063879024581,1.581236416396202,0.4715314030655799,88.09496450363672,1.3677468142503404,0.6283721559796556,0.39477209010574105,0.19788954904372955
Firm 213,2019,116.42760780910538,71.78114575931046,0.6009108788362819,0.43744666282009126,15.089224323379833,0.6823331919312496,0.5462488944073527,1.2352736602362766,0.17477149986542317
Firm 213,2020,37.96199150075647,67.28165382912691,1.5687384240521047,0.2414673616791414,194.67633167738924,0.07962607441964983,0.07773073532795824,0.2615618117584558,0.10570257341036764
Firm 214,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 214,2017,765.4213381630423,198.50470107030662,1.3293442271912672,0.2795480842404208,-15.603442785853368,0.5050391786845952,1.8228997106934048,0.9738806867837418,-0.2958836212981298
Firm 214,2018,62.351626404277425,20.755510380697366,1.0614470882873734,0.16010971407864683,-8.740163332700693,1.7573344927496248,0.6200473547510404,0.3577463299674069,-0.08436128581382313
Firm 214,2019,817.9597419365853,179.1366826862555,0.296186154043231,0.20451208119512593,-9.6415049735195,0.7605072308191261,2.3233181312382936,0.4547459459859024,-0.11858748598541649
Firm 214,2020,34.6586803247248,215.32135038447717,3.544979037852914,0.3368213353888022,9.343717063370207,1.5703261713601095,0.07532542360807132,4.199846228917391,2.8582521551796285
Firm 215,2016,696.2513410915053,319.4105912923668,0.15953761430683003,0.2856789693375243,20.128662540038263,1.0753785221611014,0.6433926540690729,0.08465074034793733,0.6271666705191971
Firm 215,2017,698.2541041028031,298.20847620177483,0.27750677841931537,0.7556142508367705,146.89420592841424,0.19804088509516576,0.44227309576739643,0.0710900625416002,0.6883173694443355
Firm 215,2018,200.7115616960599,283.78215676095715,1.1467752097842956,0.17520621875291836,226.7369930624919,1.0341865339087843,0.549467668016115,0.05875320591249387,0.6458728638229936
Firm 215,2019,465.8928126420852,201.31481345798414,0.19577351068925555,0.7683523189451164,222.27237871171297,0.5813999015508885,0.9513510766023198,0.11885588579939285,0.2007847937338109
Firm 215,2020,1034.4304910444782,71.1388857711572,0.17527260828566682,0.9297880455828345,139.45989262291187,1.4374622539956021,0.13975712813357796,1.4534909765865383,0.3437005365815868
Firm 216,2016,3687.9755387139076,5619.611745002576,0.479061487038021,0.033642848845278996,11351.609020552514,0.3257229792561562,0.7440943951192572,0.0012246565961424622,0.42898849703453623
Firm 216,2017,16074.419134977074,4134.248613763055,0.3219681863078632,0.28221652006168185,6777.2391456596,0.5249805483771782,0.07372651785988386,0.6176402406625793,0.2669668195959333
Firm 216,2018,19292.066524967442,6844.014130780446,1.7289072108465722,0.16120101201589096,2403.5540914652133,1.311461977016851,0.2489712747850552,0.8816570970593767,0.3687785894885118
Firm 216,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 216,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 217,2016,1.0466511942810695,0.007528911623165659,0.0,0.0,0.5542705451758693,0.0,0.0,0.0,0.0
Firm 217,2017,1.9073655427419691,-0.041656690672193374,0.0,0.0,0.6520583607149698,0.0,0.0,0.0,0.0
Firm 217,2018,2.2723680656120497,5.131471970468482,0.215049934514611,0.15223093438380972,4.012271026791869,0.8364035648813085,0.03849738048533681,0.22493842965653124,0.6773537493497076
Firm 217,2019,0.7238743325963027,2.2386657560597962,0.0,0.0,1.854981162858475,0.0,0.0,0.0,0.0
Firm 217,2020,9.606143587284754,0.011957119056917946,0.0,0.0,9.707144343303746,0.0,0.0,0.0,0.0
Firm 218,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 218,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 218,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 218,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 218,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 219,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 219,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 219,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 219,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 219,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 22,2016,5666.243934278337,652.4647327019449,1.9202943106507357,0.5846030925718646,2435.4647740950427,1.7757650009549837,0.12959316826195336,0.6340058158016934,0.7358281668962168
Firm 22,2017,3876.636717036315,1664.599983864411,0.39225605091717114,0.2614506856220206,2464.3069619146154,0.784978741546571,0.11425704332076135,0.267849579604494,0.17333380056801986
Firm 22,2018,4619.573172240028,2367.9050424751076,0.8400325587393125,0.36614050267571974,1019.5328017492843,0.9280419831576286,0.4058003286076047,0.9987513479576897,0.4050434625431106
Firm 22,2019,2884.7226399650535,977.5722333394864,0.11693445951628464,0.43591520814091,3927.6493455284894,1.6242860111443653,0.39172387128451064,0.9985335509324004,0.2598845346669904
Firm 22,2020,1376.0306465797678,1092.3899981515513,0.10580774286693083,0.6162579826557784,2257.06916646241,1.7798583658794012,0.34537069765193196,0.17939156033161766,0.5973349085373502
Firm 220,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 220,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 220,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 220,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 220,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 221,2016,0.8255193015809318,26.35827689927607,1.3521906122012153,0.36951092145773523,3.0095149792520854,0.7263515705822562,0.008658335105821308,0.47955473174316504,0.7957073383436524
Firm 221,2017,1.0997912591091017,0.8208098646397689,0.13953271560381503,0.1338571851965296,2.2656598958981355,0.8514635963659276,0.3230800375489565,0.29201179947270817,1.0968941683210804
Firm 221,2018,0.0041667177955668775,23.39005945432356,1.0302948872105797,0.2913567685339536,4.325510211149399,0.35492995537390537,0.0323616344346458,0.3715019205337528,0.12759420641168903
Firm 221,2019,0.5731665748010553,7.665115691008635,1.0206202540090774,0.12678277546221828,0.05658514132934688,0.7299801098799789,0.18722765978818898,0.5798336321055367,0.309830513504571
Firm 221,2020,3.9378217806119746,1.8430991793701972,0.6389934163871444,0.06865765940820127,4.782006916895598,0.6500963826357563,0.30949873613476925,0.603409165150087,0.22158200789812046
Firm 222,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 222,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 222,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 222,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 222,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 223,2016,0.0,3.129059156023425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 223,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 223,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 223,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 223,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 224,2016,-10.968526626836788,16.713341366134532,0.04439291809108091,0.013198508779112226,-1.097876514608973,0.16206635657402357,1.1044611684714236,0.09589913774392447,1.1092688201475622
Firm 224,2017,39.23227416550216,71.74431106902048,0.4511236374983614,0.17528298570413167,10.958001939792254,0.42607768126758444,0.06381724190394328,2.17007996674773,0.16477078373971288
Firm 224,2018,23.471987355697248,36.83850084082833,2.835988832199887,0.006946996626072516,6.6787612531118565,2.1075902507591753,0.016081096149523952,1.507664007312823,1.2076669869795065
Firm 224,2019,19.74712566538799,6.5806319344945505,0.035819079978484256,-0.007557420722681965,0.46483770003861563,3.266815560082235,-0.013430799300679334,0.41711105311202806,3.100041069706392
Firm 224,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 225,2016,647.5634057738764,559.5157199559554,1.6869327394948628,0.43997037056134713,430.85882161077535,0.7907749868483515,0.3344487085234877,0.6280400801866104,0.648915815624764
Firm 225,2017,38.79608196051776,871.3394969933513,0.7286562253005652,0.348244551085259,702.0134221701281,0.9988612986926921,0.14558914401291337,0.940196934318661,0.9373669565925473
Firm 225,2018,1580.283933704329,769.0550092938706,0.06973457598291954,0.15321123719395466,788.9642513543508,0.3181850873625537,0.20819517165705748,1.3509086917118647,1.0075784212316719
Firm 225,2019,31.98812063287144,890.3754839079006,1.2817830845284297,0.2168503741115298,1285.5681364156592,0.015080104651482455,1.0972563316110049,1.0972697492216372,0.0776992065607631
Firm 225,2020,29.908562731348294,615.0424138389111,1.1505405878303194,0.16612079076051076,269.7547723440339,1.1481602052669768,0.10976790554549379,1.0297890901753353,0.5168871978449565
Firm 226,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 226,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 226,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 226,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 226,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 227,2016,171.61685845971544,6.907267203011615,0.25726600049973564,0.5367653879487022,59.611811848889175,0.7045881503532215,0.6607488686908192,0.6287309184797272,0.3729592029980268
Firm 227,2017,116.11309412555524,14.7026498821614,1.3366223106064705,0.19996778431217668,96.74670879500876,2.028833306084453,0.6874506354853326,0.6537927444954403,0.4962501798440973
Firm 227,2018,318.37265133098583,125.95432562661371,1.1630049530907953,0.6449158475431481,194.11446898748267,0.8763890442595076,0.5930334552823636,0.9122797430478166,0.5242937302997973
Firm 227,2019,350.74662231087314,142.20711656522968,1.288676069149429,0.4137900853474203,16.72586343793053,0.15654862354490406,0.25910841040995214,0.15755666534395993,0.8496679432108809
Firm 227,2020,344.7068871982591,252.95703398928086,1.9318876711704673,0.808772773843913,15.990189684278853,2.552758450520901,0.45868310177155197,0.821553942324886,1.1498558865288768
Firm 228,2016,0.053374681122170885,0.0,0.0,0.0,0.2356326892775385,0.0,0.0,0.0,0.0
Firm 228,2017,0.008063741617139042,-2.522075545008414e-05,0.0,0.0,0.14438222616775123,0.0,0.0,0.0,0.0
Firm 228,2018,46.492596035554016,0.33828909508021987,0.0,0.0,88.24911890233948,0.0,0.0,0.0,0.0
Firm 228,2019,18.76852272870041,-1.3252819639168583,0.0,0.0,20.43301871847172,0.0,0.0,0.0,0.0
Firm 228,2020,27.164702995861166,16.905833287006274,0.0,0.0,38.04710800325018,1642.9272801555308,989.7802439069362,0.0,4.758018547870462
Firm 229,2016,3.7952470484861425,47.791455884303005,2.2429562047685847,0.18849878402685288,15.24700953914826,2.8447535870134693,1.0381518052496759,1.0080227971139035,0.15494856019135245
Firm 229,2017,43.28811706182241,147.5897897616118,0.14839901103747807,0.3495681674527564,27.69625996853696,0.7140737743377525,0.5085922430422288,0.8586803128661985,1.1429612079054805
Firm 229,2018,64.10655219988784,60.31100238552134,1.8770263177486832,0.3426996485173207,58.72504377475095,1.6516477728092485,0.40533713204898447,0.2931947752431389,0.44556622730161927
Firm 229,2019,89.57943934671275,51.76988907352273,0.8110167853452658,0.1124471791849596,232.94819234836086,0.4139859999731537,0.3672718164959614,0.36772617647010486,0.8763779000265722
